age,workclass,fnlwgt,education.num,marital.status,sex,capital.gain,capital.loss,hours.per.week,income,Race_Amer-Indian-Eskimo,Race_Asian-Pac-Islander,Race_Black,Race_Other,Race_White,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
23,6,213955,9,0,1,0,2001,40,0,0,0,1,0,0,1,0,0,0,0,0
55,0,123382,9,-1,0,0,2001,40,0,0,0,1,0,0,0,0,0,1,0,0
41,5,277783,10,-2,1,0,2001,50,0,0,0,0,0,1,0,1,0,0,0,0
54,5,199741,9,-3,1,0,2001,35,0,0,0,0,0,1,0,1,0,0,0,0
25,6,378322,9,0,1,0,2001,50,0,0,0,0,0,1,0,1,0,0,0,0
19,6,264390,10,0,0,0,2001,40,0,0,0,0,0,1,1,0,0,0,0,0
24,6,210029,9,0,0,0,2001,37,0,0,0,0,0,1,1,0,0,0,0,0
56,4,61885,13,0,1,0,2001,65,0,0,0,1,0,0,0,0,0,1,0,0
21,2,102942,10,0,0,0,2001,40,0,0,0,0,0,1,0,0,0,1,0,0
34,6,209297,9,0,1,0,2001,40,0,0,0,1,0,0,0,0,0,1,0,0
19,6,198459,9,0,1,0,2001,40,0,0,0,0,0,1,1,0,0,0,0,0
21,0,40052,10,0,1,0,2001,45,0,0,0,0,0,1,0,0,0,1,0,0
48,6,93476,9,-1,0,0,2001,40,0,0,0,0,0,1,1,0,0,0,0,0
34,6,174789,13,0,1,0,2001,40,0,0,0,0,0,1,0,0,0,1,0,0
31,6,189759,9,0,1,0,2001,40,0,0,0,0,0,1,0,0,0,1,0,0
36,6,297847,9,0,0,0,2001,40,0,0,0,1,0,0,0,0,0,1,0,0
27,6,124953,9,0,1,0,1980,40,0,0,0,0,0,1,0,0,0,1,0,0
27,6,116358,10,0,1,0,1980,40,0,0,1,0,0,0,0,1,0,0,0,0
35,6,187119,13,-2,0,0,1980,65,0,0,0,0,0,1,0,0,0,0,0,1
31,5,161745,13,1,1,0,1980,60,0,0,0,0,0,1,0,0,1,0,0,0
27,4,469705,9,0,1,0,1980,40,0,0,0,1,0,0,0,1,0,0,0,0
28,2,304960,12,0,0,0,1980,40,0,0,0,0,0,1,1,0,0,0,0,0
42,6,175935,9,-2,1,0,1980,46,0,0,0,0,0,1,0,0,0,1,0,0
44,6,355728,10,-1,1,0,1980,45,0,0,0,0,0,1,0,0,1,0,0,0
41,6,53956,13,-2,1,0,1980,56,0,0,0,0,0,1,0,0,0,0,0,1
28,6,184723,13,0,0,0,1980,35,0,0,0,0,0,1,0,0,0,1,0,0
41,4,185616,9,0,0,0,1980,40,0,0,0,0,0,1,1,0,0,0,0,0
35,6,54595,6,-3,0,0,1980,40,0,0,0,1,0,0,0,0,0,1,0,0
58,6,126104,14,-2,0,0,1980,45,0,0,0,0,0,1,1,0,0,0,0,0
40,6,139193,9,-2,1,0,1980,48,0,0,0,0,0,1,0,0,0,1,0,0
31,6,184306,11,0,1,0,1980,60,0,0,0,0,0,1,0,0,0,1,0,0
30,6,207301,9,0,0,0,1980,40,0,0,0,0,0,1,0,0,0,0,0,1
32,6,199529,10,-1,1,0,1980,40,0,1,0,0,0,0,0,0,0,1,0,0
25,6,111058,10,0,1,0,1980,40,0,0,0,0,0,1,1,0,0,0,0,0
34,6,198103,9,0,1,0,1980,40,0,0,0,0,0,1,0,0,0,1,0,0
56,6,34626,10,-2,0,0,1980,40,0,0,0,0,0,1,0,0,1,0,0,0
45,6,100651,9,-2,1,0,1980,40,0,0,0,0,0,1,0,0,0,1,0,0
50,6,104501,9,0,1,0,1980,40,0,0,0,0,0,1,1,0,0,0,0,0
27,6,132805,6,0,1,0,1980,40,0,0,0,0,0,1,0,0,0,0,0,1
51,6,96062,10,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,0,1
40,6,207578,12,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,1,0,0
41,6,445382,14,2,1,0,1977,65,1,0,0,0,0,1,0,0,1,0,0,0
49,6,192776,14,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
37,6,22463,11,2,1,0,1977,40,1,0,0,0,0,1,0,1,0,0,0,0
36,7,108293,13,2,0,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
35,6,199352,15,2,1,0,1977,80,1,0,0,0,0,1,0,0,0,0,1,0
29,7,260729,9,2,0,0,1977,25,1,0,0,0,0,1,0,0,0,0,0,1
50,6,133963,13,2,0,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
46,6,129007,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,0,1
44,5,179557,9,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
42,2,111252,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
38,4,338320,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
45,6,192835,13,2,1,0,1977,55,1,0,0,0,0,1,0,0,1,0,0,0
43,2,147328,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
47,7,139268,15,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
58,7,349910,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
48,6,331482,15,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
42,2,245307,13,2,1,0,1977,48,1,0,0,0,0,1,0,0,1,0,0,0
55,6,153484,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
51,6,252903,6,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,0,1
32,6,295589,14,2,1,0,1977,40,1,0,0,1,0,0,0,0,1,0,0,0
45,2,160472,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
56,6,192869,14,2,1,0,1977,44,1,0,0,0,0,1,0,1,0,0,0,0
38,6,234901,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
45,6,33300,11,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,0,1
49,6,101825,14,2,0,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
36,6,183612,9,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
49,6,185041,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
30,6,315640,16,2,1,0,1977,40,1,0,1,0,0,0,0,0,0,0,1,0
42,7,123838,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
55,6,31905,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
34,6,181091,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
54,6,88278,16,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
42,5,323790,13,2,1,0,1977,70,1,0,0,0,0,1,0,0,1,0,0,0
25,2,90730,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
55,7,138594,9,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
58,3,194068,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
62,6,218009,9,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,1,0,0
43,7,221172,15,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
57,2,174132,14,2,0,0,1977,40,1,0,0,1,0,0,0,0,0,0,1,0
42,7,277256,16,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
63,5,35021,13,2,1,0,1977,32,1,0,1,0,0,0,0,0,0,0,1,0
47,5,213668,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
37,6,99146,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
40,6,209547,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,0,1
43,6,118308,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
43,3,33331,15,2,1,0,1977,70,1,0,0,0,0,1,0,0,0,0,1,0
41,5,200574,15,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
32,6,204374,15,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
47,6,189680,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,0,1
39,4,175232,10,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,1,0,0
53,6,193720,10,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
34,6,189759,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
36,6,32776,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
47,2,285060,14,2,1,0,1977,41,1,0,0,0,0,1,0,0,1,0,0,0
52,6,23780,11,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
40,5,284706,15,2,1,0,1977,60,1,1,0,0,0,0,0,0,0,0,1,0
42,7,130126,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
51,6,102615,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
55,6,208311,14,2,1,0,1977,20,1,0,0,0,0,1,0,0,0,1,0,0
38,6,111499,9,2,1,0,1977,99,1,0,0,0,0,1,0,0,0,0,0,1
52,6,139671,10,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
60,4,165630,9,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
55,6,124808,11,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
47,2,29819,14,2,1,0,1977,50,1,0,0,1,0,0,0,0,1,0,0,0
46,6,102771,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
35,6,86648,14,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
59,7,223215,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
57,6,437727,14,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
46,6,167515,10,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
46,4,213140,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
52,6,168553,9,2,1,0,1977,40,1,0,0,0,0,1,0,1,0,0,0,0
45,6,363677,16,2,0,0,1977,30,1,0,0,0,0,1,0,0,0,0,1,0
37,6,241998,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
46,6,337050,14,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
44,6,157249,13,2,1,0,1977,50,1,0,0,1,0,0,0,0,0,0,1,0
45,6,84298,11,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
43,6,55213,9,2,1,0,1977,52,1,0,0,0,0,1,0,0,0,1,0,0
54,2,185846,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
50,6,150999,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
51,6,199688,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
45,6,225456,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
36,6,192939,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
27,6,183627,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
36,6,189404,13,2,1,0,1977,35,1,0,0,0,0,1,0,0,0,0,0,1
53,6,152810,14,2,1,0,1977,55,1,0,0,0,0,1,0,0,1,0,0,0
51,2,123011,14,2,1,0,1977,35,1,0,0,0,0,1,0,0,0,0,1,0
28,6,114158,13,2,0,0,1977,24,1,0,0,0,0,1,0,0,0,0,1,0
47,5,228660,10,2,1,0,1977,40,1,0,0,0,0,1,0,1,0,0,0,0
45,6,233511,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
45,2,159816,14,2,0,0,1977,35,1,0,0,0,0,1,0,0,0,0,1,0
39,5,202027,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
39,6,218490,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
55,5,248841,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
62,6,71751,10,2,1,0,1977,98,1,0,0,0,0,1,0,0,1,0,0,0
49,6,137192,13,2,1,0,1977,50,1,0,1,0,0,0,0,0,0,0,0,1
53,5,100109,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
31,6,183043,14,2,1,0,1977,48,1,0,0,0,0,1,0,0,1,0,0,0
42,7,188738,9,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
39,6,201410,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,1,0,0
60,5,282066,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,1,0,0,0
26,6,291968,15,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,1,0
37,6,126569,14,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
45,3,103406,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
37,6,109133,12,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,0,1
32,6,195602,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,0,1
39,7,135500,9,2,1,0,1977,40,1,0,0,0,0,1,0,0,1,0,0,0
58,5,147653,6,2,0,0,1977,35,1,0,0,0,0,1,0,1,0,0,0,0
45,6,145636,14,2,1,0,1977,43,1,0,0,0,0,1,0,0,1,0,0,0
41,6,137126,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
36,5,36270,9,2,1,0,1977,65,1,0,0,0,0,1,0,0,0,1,0,0
51,3,285747,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
39,6,80324,10,2,1,0,1977,62,1,0,0,0,0,1,0,0,1,0,0,0
56,5,94156,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
53,4,271544,9,2,1,0,1977,40,1,0,0,1,0,0,1,0,0,0,0,0
40,5,175943,11,2,0,0,1977,15,1,0,0,0,0,1,0,0,0,0,1,0
57,6,141570,14,2,1,0,1977,40,1,0,0,1,0,0,0,0,1,0,0,0
50,2,124963,9,2,1,0,1977,35,1,0,0,0,0,1,0,1,0,0,0,0
34,6,112115,15,2,1,0,1977,55,1,0,0,0,0,1,0,0,0,0,1,0
35,6,99357,13,2,0,0,1977,30,1,0,0,0,0,1,0,0,1,0,0,0
30,5,404062,9,2,1,0,1977,15,1,0,0,0,0,1,0,0,0,0,1,0
53,2,200190,14,2,1,0,1977,55,1,0,0,0,0,1,0,0,0,0,1,0
31,3,207505,16,2,1,0,1977,70,1,0,0,0,0,1,0,0,0,0,1,0
37,6,135436,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
34,6,345705,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,0,1
36,6,126675,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
40,6,107433,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
51,6,230858,10,2,1,0,1977,60,1,0,0,0,0,1,0,1,0,0,0,0
33,6,133503,9,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,0,1
40,6,46990,16,2,0,0,1977,20,1,0,0,0,0,1,0,0,0,0,1,0
50,7,201689,4,2,1,0,1977,63,1,0,0,0,0,1,0,1,0,0,0,0
46,7,216414,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,0,0,0,1
54,6,182314,16,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
39,6,134367,14,2,0,0,1977,24,1,0,0,0,0,1,0,0,0,0,1,0
54,7,206964,10,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,0,0,1
31,6,147284,16,2,1,0,1977,99,1,0,0,0,0,1,0,0,0,0,1,0
51,6,172046,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
55,6,175942,16,2,1,0,1977,55,1,0,0,0,0,1,0,0,0,0,1,0
36,6,145576,14,2,1,0,1977,40,1,0,0,0,0,1,1,0,0,0,0,0
41,7,93227,13,2,1,0,1977,60,1,0,1,0,0,0,0,0,1,0,0,0
56,5,48102,10,2,0,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
38,6,172538,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
47,6,239865,9,2,1,0,1977,45,1,0,0,0,0,1,0,1,0,0,0,0
39,2,180686,14,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
59,6,170104,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
54,6,511668,16,2,1,0,1977,43,1,0,0,0,0,1,0,0,1,0,0,0
54,5,109418,13,2,0,0,1977,35,1,0,0,0,0,1,0,0,1,0,0,0
31,6,110643,13,2,1,0,1977,55,1,0,0,0,0,1,0,0,1,0,0,0
59,7,122390,10,2,1,0,1977,48,1,0,0,0,0,1,0,0,1,0,0,0
46,6,261059,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
57,6,140426,16,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
36,6,386726,14,2,0,0,1977,44,1,0,0,0,0,1,0,0,0,0,1,0
44,6,340885,13,2,1,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
33,6,149184,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
54,6,308087,10,2,1,0,1977,18,1,0,0,0,0,1,0,0,0,1,0,0
55,6,368797,14,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
36,6,218689,14,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,0,1
49,2,298445,15,2,0,0,1977,60,1,0,0,0,0,1,0,0,0,0,1,0
41,6,347653,15,2,1,0,1977,50,1,0,0,0,0,1,0,0,0,0,1,0
40,6,320451,16,2,1,0,1977,45,1,0,1,0,0,0,0,0,0,0,1,0
43,6,170730,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
39,2,344855,14,2,0,0,1977,20,1,0,0,0,0,1,0,0,0,0,1,0
26,0,370727,13,2,0,0,1977,40,1,0,0,0,0,1,0,0,0,1,0,0
48,6,109814,15,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
43,6,409922,13,2,1,0,1977,50,1,0,0,0,0,1,0,0,1,0,0,0
42,7,191196,13,2,1,0,1977,60,1,0,0,0,0,1,0,0,1,0,0,0
36,6,237943,13,2,1,0,1977,45,1,0,0,0,0,1,0,0,0,0,1,0
39,6,49020,14,0,1,0,1974,40,0,0,0,0,0,1,0,0,1,0,0,0
21,6,109414,10,0,1,0,1974,40,0,0,1,0,0,0,0,0,0,0,1,0
23,6,275818,10,0,0,0,1974,40,0,0,0,0,0,1,0,0,0,0,0,1
47,6,133758,9,-2,0,0,1974,40,0,0,0,0,0,1,0,0,1,0,0,0
30,6,43953,9,0,0,0,1974,40,0,0,0,0,0,1,1,0,0,0,0,0
35,6,147258,10,0,1,0,1974,40,0,0,0,0,0,1,0,0,0,1,0,0
26,6,58098,10,0,0,0,1974,40,0,0,0,0,0,1,1,0,0,0,0,0
26,6,215384,13,0,1,0,1974,55,0,0,0,0,0,1,0,0,1,0,0,0
41,2,33068,14,-2,1,0,1974,40,0,0,0,0,0,1,0,0,0,0,1,0
30,2,145692,10,0,1,0,1974,40,0,0,0,1,0,0,0,0,0,1,0,0
28,6,111696,9,-1,1,0,1974,40,0,0,0,0,0,1,0,1,0,0,0,0
56,6,105281,9,-3,0,0,1974,40,0,0,0,0,0,1,0,0,0,0,0,1
35,6,200445,9,0,1,0,1974,40,0,0,0,0,0,1,0,0,0,1,0,0
34,6,258666,11,0,0,0,1974,40,0,0,0,0,0,1,0,0,0,1,0,0
29,6,214702,9,0,1,0,1974,35,0,0,0,0,0,1,0,1,0,0,0,0
23,6,188545,12,0,0,0,1974,20,0,0,0,0,0,1,1,0,0,0,0,0
24,4,210736,9,0,0,0,1974,40,0,0,0,0,0,1,1,0,0,0,0,0
62,6,81116,10,-2,1,0,1974,40,0,0,0,0,0,1,1,0,0,0,0,0
77,5,71676,10,-3,0,0,1944,1,0,0,0,0,0,1,1,0,0,0,0,0
47,6,51835,15,2,0,0,1902,60,1,0,0,0,0,1,0,0,0,0,1,0
48,5,191277,16,2,1,0,1902,60,1,0,0,0,0,1,0,0,0,0,1,0
42,5,214242,15,2,1,0,1902,50,1,0,0,0,0,1,0,0,0,0,1,0
31,6,118710,14,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,1,0,0
43,6,274363,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
50,6,168212,16,2,1,0,1902,65,1,0,0,0,0,1,0,0,0,0,1,0
36,6,156667,13,2,1,0,1902,50,1,0,0,0,0,1,0,0,0,0,1,0
49,2,193960,14,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
38,6,132879,9,2,1,0,1902,40,1,0,0,0,0,1,0,1,0,0,0,0
48,3,55863,16,2,0,0,1902,46,1,0,0,0,0,1,0,0,0,0,1,0
46,6,265266,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
56,5,145574,9,2,1,0,1902,60,1,0,0,0,0,1,0,0,0,1,0,0
37,6,188540,9,2,1,0,1902,45,1,0,0,0,0,1,0,0,1,0,0,0
51,6,415287,9,2,1,0,1902,40,1,0,0,1,0,0,0,0,0,1,0,0
43,6,201723,14,2,1,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
46,2,36228,9,2,1,0,1902,40,0,0,0,0,0,1,0,1,0,0,0,0
42,2,121718,14,2,1,0,1902,60,1,0,0,0,0,1,0,0,1,0,0,0
45,6,26522,10,2,0,0,1902,35,1,0,0,0,0,1,1,0,0,0,0,0
23,6,196827,10,2,1,0,1902,40,0,0,0,0,0,1,0,0,0,1,0,0
45,6,246891,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
30,3,199539,9,2,1,0,1902,40,0,0,0,0,0,1,1,0,0,0,0,0
49,3,133917,16,2,1,0,1902,60,1,0,0,1,0,0,0,0,0,0,1,0
49,6,101320,12,2,0,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
57,6,98350,15,2,1,0,1902,40,1,0,1,0,0,0,0,1,0,0,0,0
42,5,157562,13,2,1,0,1902,80,1,0,0,0,0,1,0,0,0,1,0,0
43,2,105862,10,2,0,0,1902,40,1,0,0,0,0,1,1,0,0,0,0,0
43,6,336513,10,2,1,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
42,6,378384,15,2,1,0,1902,60,1,0,0,0,0,1,0,0,0,0,1,0
53,6,104501,13,2,1,0,1902,55,1,0,0,0,0,1,0,0,1,0,0,0
40,2,244522,14,2,1,0,1902,48,1,0,0,0,0,1,0,0,0,0,1,0
46,6,324655,14,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,1,0,0
41,6,84610,13,2,1,0,1902,60,1,0,0,0,0,1,0,0,1,0,0,0
49,6,329603,13,2,1,0,1902,40,1,0,0,0,0,1,0,1,0,0,0,0
31,5,348038,13,2,1,0,1902,50,1,0,0,0,0,1,0,0,0,0,1,0
34,6,299635,14,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
40,4,298635,14,2,1,0,1902,40,1,0,1,0,0,0,0,0,0,1,0,0
50,6,184424,10,2,0,0,1902,38,1,0,0,0,0,1,1,0,0,0,0,0
54,6,86837,9,2,1,0,1902,40,1,0,1,0,0,0,0,1,0,0,0,0
49,6,142287,10,2,1,0,1902,50,1,0,0,0,0,1,1,0,0,0,0,0
44,5,402397,14,2,0,0,1902,60,1,0,0,0,0,1,0,0,1,0,0,0
57,2,118481,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
28,2,250135,14,2,0,0,1902,55,0,0,0,0,0,1,0,0,0,0,1,0
57,6,20953,10,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
59,6,348430,13,2,1,0,1902,43,1,0,0,0,0,1,0,0,0,0,1,0
38,6,169926,12,2,0,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
36,5,283122,9,2,1,0,1902,60,1,0,0,0,0,1,0,0,0,1,0,0
55,6,323706,10,2,1,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
34,5,77209,9,2,1,0,1902,60,1,0,0,0,0,1,0,0,0,0,0,1
51,6,337195,10,2,1,0,1902,50,1,0,0,0,0,1,0,0,0,0,0,1
46,6,377401,9,2,1,0,1902,70,1,0,0,0,0,1,0,0,0,1,0,0
33,6,111567,14,2,1,0,1902,45,1,0,0,0,0,1,0,0,1,0,0,0
31,3,181824,13,2,0,0,1902,35,1,0,0,0,0,1,0,0,0,0,1,0
31,6,37546,13,2,0,0,1902,35,1,0,0,0,0,1,0,0,1,0,0,0
59,5,325732,9,2,1,0,1902,52,1,0,0,0,0,1,0,0,1,0,0,0
48,6,194772,12,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
33,6,112115,13,2,1,0,1902,45,1,0,0,0,0,1,0,0,1,0,0,0
46,6,459189,10,2,1,0,1902,50,1,0,0,0,0,1,0,1,0,0,0,0
53,6,608184,13,2,1,0,1902,40,1,0,0,1,0,0,0,0,1,0,0,0
39,6,165215,14,2,0,0,1902,18,1,0,0,0,0,1,0,0,0,0,1,0
44,5,124692,9,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
45,6,360393,14,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
42,2,188291,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,1,0,0
24,5,322931,4,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,1,0,0
57,6,173832,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
51,2,176751,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
50,6,320510,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,1,0,0,0
50,6,162327,13,2,1,0,1902,50,1,0,0,0,0,1,1,0,0,0,0,0
52,6,108435,14,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
46,7,328216,13,2,1,0,1902,42,1,0,0,0,0,1,0,0,0,0,0,1
44,6,68729,10,2,1,0,1902,40,1,0,1,0,0,0,0,0,0,0,0,1
47,7,192894,13,2,1,0,1902,45,1,0,0,0,0,1,0,0,1,0,0,0
36,6,206951,13,2,1,0,1902,45,1,0,0,0,0,1,0,0,0,0,0,1
34,6,164190,10,2,1,0,1902,38,1,0,0,0,0,1,0,0,0,0,1,0
49,6,148549,13,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
45,6,198223,13,2,1,0,1902,45,1,0,0,0,0,1,0,0,0,0,0,1
46,6,172581,13,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
53,7,96062,13,2,1,0,1902,48,1,0,0,0,0,1,0,0,1,0,0,0
63,3,194682,16,2,1,0,1902,50,1,0,0,0,0,1,0,0,1,0,0,0
52,6,143953,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
44,6,286750,13,2,1,0,1902,40,1,0,0,1,0,0,0,0,1,0,0,0
37,6,200374,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,0,1
44,3,136546,16,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
53,6,139671,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,0,1,0
32,6,175856,13,2,1,0,1902,40,1,0,0,0,0,1,0,0,0,1,0,0
50,3,289207,16,2,1,0,1902,45,1,0,0,0,0,1,0,0,0,0,1,0
42,4,108183,14,2,1,0,1902,40,1,0,1,0,0,0,0,0,0,0,1,0
50,6,138179,12,2,1,0,1902,40,1,0,0,0,0,1,0,1,0,0,0,0
33,6,236396,13,2,1,0,1902,55,1,0,0,0,0,1,0,0,0,0,0,1
